event_date,session_id,customer_id,city,segment,channel,device,category,experiment_group,revenue,event_type
2026-02-17,S0014893,C04482,Mumbai,Occasional,Push,Android,Kids,free_shipping_nudge,0,visit
2026-02-17,S0014894,C01922,Mumbai,Occasional,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014894,C01922,Mumbai,Occasional,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014895,C04999,Lucknow,New,Organic,Android,Footwear,control,0,visit
2026-02-17,S0014895,C04999,Lucknow,New,Organic,Android,Footwear,control,0,product_view
2026-02-17,S0014895,C04999,Lucknow,New,Organic,Android,Footwear,control,0,add_to_cart
2026-02-17,S0014896,C01812,Indore,New,Influencer,Android,Women Ethnic,control,0,visit
2026-02-17,S0014896,C01812,Indore,New,Influencer,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014897,C03791,Pune,Occasional,Paid Search,iOS,Footwear,control,0,visit
2026-02-17,S0014897,C03791,Pune,Occasional,Paid Search,iOS,Footwear,control,0,product_view
2026-02-17,S0014898,C03272,Mumbai,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014898,C03272,Mumbai,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014899,C04516,Delhi NCR,New,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014899,C04516,Delhi NCR,New,Influencer,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014899,C04516,Delhi NCR,New,Influencer,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014899,C04516,Delhi NCR,New,Influencer,Android,Men Casual,free_shipping_nudge,0,checkout_start
2026-02-17,S0014899,C04516,Delhi NCR,New,Influencer,Android,Men Casual,free_shipping_nudge,1307,purchase
2026-02-17,S0014900,C01299,Hyderabad,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014901,C05102,Mumbai,New,Organic,iOS,Men Casual,control,0,visit
2026-02-17,S0014901,C05102,Mumbai,New,Organic,iOS,Men Casual,control,0,product_view
2026-02-17,S0014901,C05102,Mumbai,New,Organic,iOS,Men Casual,control,0,add_to_cart
2026-02-17,S0014901,C05102,Mumbai,New,Organic,iOS,Men Casual,control,0,checkout_start
2026-02-17,S0014902,C04987,Indore,Occasional,Organic,Web,Footwear,control,0,visit
2026-02-17,S0014902,C04987,Indore,Occasional,Organic,Web,Footwear,control,0,product_view
2026-02-17,S0014903,C02795,Mumbai,Occasional,Influencer,Android,Women Ethnic,control,0,visit
2026-02-17,S0014903,C02795,Mumbai,Occasional,Influencer,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014904,C05101,Pune,Loyal,Organic,iOS,Kids,control,0,visit
2026-02-17,S0014904,C05101,Pune,Loyal,Organic,iOS,Kids,control,0,product_view
2026-02-17,S0014904,C05101,Pune,Loyal,Organic,iOS,Kids,control,0,add_to_cart
2026-02-17,S0014904,C05101,Pune,Loyal,Organic,iOS,Kids,control,0,checkout_start
2026-02-17,S0014905,C05107,Bengaluru,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014905,C05107,Bengaluru,New,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014906,C02425,Lucknow,New,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014906,C02425,Lucknow,New,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014907,C03266,Indore,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014907,C03266,Indore,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-02-17,S0014908,C00226,Mumbai,Occasional,Paid Search,iOS,Men Casual,control,0,visit
2026-02-17,S0014908,C00226,Mumbai,Occasional,Paid Search,iOS,Men Casual,control,0,product_view
2026-02-17,S0014909,C04052,Mumbai,New,Influencer,Android,Footwear,control,0,visit
2026-02-17,S0014909,C04052,Mumbai,New,Influencer,Android,Footwear,control,0,product_view
2026-02-17,S0014910,C03235,Bengaluru,Occasional,Affiliate,iOS,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014911,C03805,Jaipur,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014911,C03805,Jaipur,New,Influencer,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014912,C00315,Bengaluru,New,Paid Search,Android,Footwear,control,0,visit
2026-02-17,S0014912,C00315,Bengaluru,New,Paid Search,Android,Footwear,control,0,product_view
2026-02-17,S0014913,C02218,Pune,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014914,C03145,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,visit
2026-02-17,S0014914,C03145,Bengaluru,Loyal,Organic,Android,Men Casual,control,0,product_view
2026-02-17,S0014915,C04217,Jaipur,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014915,C04217,Jaipur,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-02-17,S0014916,C03175,Bengaluru,New,Push,iOS,Kids,control,0,visit
2026-02-17,S0014916,C03175,Bengaluru,New,Push,iOS,Kids,control,0,product_view
2026-02-17,S0014917,C01699,Bengaluru,High Value,Affiliate,Android,Beauty,control,0,visit
2026-02-17,S0014917,C01699,Bengaluru,High Value,Affiliate,Android,Beauty,control,0,product_view
2026-02-17,S0014918,C01672,Mumbai,Occasional,Organic,iOS,Beauty,control,0,visit
2026-02-17,S0014918,C01672,Mumbai,Occasional,Organic,iOS,Beauty,control,0,product_view
2026-02-17,S0014919,C01352,Delhi NCR,Occasional,Push,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014919,C01352,Delhi NCR,Occasional,Push,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014920,C01687,Mumbai,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014920,C01687,Mumbai,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,product_view
2026-02-17,S0014921,C00718,Hyderabad,New,Paid Search,Android,Kids,control,0,visit
2026-02-17,S0014921,C00718,Hyderabad,New,Paid Search,Android,Kids,control,0,product_view
2026-02-17,S0014921,C00718,Hyderabad,New,Paid Search,Android,Kids,control,0,add_to_cart
2026-02-17,S0014921,C00718,Hyderabad,New,Paid Search,Android,Kids,control,0,checkout_start
2026-02-17,S0014922,C02202,Mumbai,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014922,C02202,Mumbai,Occasional,Paid Search,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014923,C00231,Delhi NCR,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-02-17,S0014924,C04901,Hyderabad,New,Paid Search,Android,Footwear,control,0,visit
2026-02-17,S0014924,C04901,Hyderabad,New,Paid Search,Android,Footwear,control,0,product_view
2026-02-17,S0014925,C00122,Lucknow,High Value,Organic,Android,Beauty,control,0,visit
2026-02-17,S0014925,C00122,Lucknow,High Value,Organic,Android,Beauty,control,0,product_view
2026-02-17,S0014925,C00122,Lucknow,High Value,Organic,Android,Beauty,control,0,add_to_cart
2026-02-17,S0014925,C00122,Lucknow,High Value,Organic,Android,Beauty,control,0,checkout_start
2026-02-17,S0014926,C05199,Mumbai,Loyal,Affiliate,iOS,Footwear,control,0,visit
2026-02-17,S0014926,C05199,Mumbai,Loyal,Affiliate,iOS,Footwear,control,0,product_view
2026-02-17,S0014927,C02055,Bengaluru,Occasional,Affiliate,Android,Men Casual,control,0,visit
2026-02-17,S0014927,C02055,Bengaluru,Occasional,Affiliate,Android,Men Casual,control,0,product_view
2026-02-17,S0014928,C04527,Hyderabad,New,Organic,Android,Kids,free_shipping_nudge,0,visit
2026-02-17,S0014928,C04527,Hyderabad,New,Organic,Android,Kids,free_shipping_nudge,0,product_view
2026-02-17,S0014929,C02176,Lucknow,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014929,C02176,Lucknow,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,product_view
2026-02-17,S0014929,C02176,Lucknow,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014929,C02176,Lucknow,Occasional,Paid Search,iOS,Beauty,free_shipping_nudge,0,checkout_start
2026-02-17,S0014930,C00025,Hyderabad,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014930,C00025,Hyderabad,Occasional,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014931,C03445,Hyderabad,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-02-17,S0014931,C03445,Hyderabad,Occasional,Organic,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014931,C03445,Hyderabad,Occasional,Organic,Android,Women Ethnic,control,0,add_to_cart
2026-02-17,S0014932,C02262,Bengaluru,New,Influencer,Android,Women Ethnic,control,0,visit
2026-02-17,S0014933,C02109,Indore,New,Push,iOS,Footwear,control,0,visit
2026-02-17,S0014933,C02109,Indore,New,Push,iOS,Footwear,control,0,product_view
2026-02-17,S0014933,C02109,Indore,New,Push,iOS,Footwear,control,0,add_to_cart
2026-02-17,S0014934,C03059,Bengaluru,Occasional,Influencer,Android,Beauty,control,0,visit
2026-02-17,S0014934,C03059,Bengaluru,Occasional,Influencer,Android,Beauty,control,0,product_view
2026-02-17,S0014934,C03059,Bengaluru,Occasional,Influencer,Android,Beauty,control,0,add_to_cart
2026-02-17,S0014935,C03268,Delhi NCR,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014935,C03268,Delhi NCR,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014936,C00557,Hyderabad,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014936,C00557,Hyderabad,Occasional,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014937,C03132,Mumbai,Loyal,Push,iOS,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014938,C03125,Jaipur,Occasional,Paid Search,iOS,Footwear,control,0,visit
2026-02-17,S0014938,C03125,Jaipur,Occasional,Paid Search,iOS,Footwear,control,0,product_view
2026-02-17,S0014939,C01442,Bengaluru,New,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014939,C01442,Bengaluru,New,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014940,C03023,Indore,Occasional,Paid Search,Android,Men Casual,control,0,visit
2026-02-17,S0014940,C03023,Indore,Occasional,Paid Search,Android,Men Casual,control,0,product_view
2026-02-17,S0014940,C03023,Indore,Occasional,Paid Search,Android,Men Casual,control,0,add_to_cart
2026-02-17,S0014941,C00614,Jaipur,Loyal,Affiliate,Android,Women Ethnic,control,0,visit
2026-02-17,S0014941,C00614,Jaipur,Loyal,Affiliate,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014941,C00614,Jaipur,Loyal,Affiliate,Android,Women Ethnic,control,0,add_to_cart
2026-02-17,S0014941,C00614,Jaipur,Loyal,Affiliate,Android,Women Ethnic,control,0,checkout_start
2026-02-17,S0014942,C00596,Hyderabad,Occasional,Organic,Web,Women Ethnic,control,0,visit
2026-02-17,S0014942,C00596,Hyderabad,Occasional,Organic,Web,Women Ethnic,control,0,product_view
2026-02-17,S0014943,C02859,Pune,Occasional,Paid Search,iOS,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014943,C02859,Pune,Occasional,Paid Search,iOS,Footwear,free_shipping_nudge,0,product_view
2026-02-17,S0014943,C02859,Pune,Occasional,Paid Search,iOS,Footwear,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014943,C02859,Pune,Occasional,Paid Search,iOS,Footwear,free_shipping_nudge,0,checkout_start
2026-02-17,S0014944,C00856,Mumbai,New,Organic,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014945,C03677,Delhi NCR,Loyal,Organic,Android,Men Casual,control,0,visit
2026-02-17,S0014945,C03677,Delhi NCR,Loyal,Organic,Android,Men Casual,control,0,product_view
2026-02-17,S0014945,C03677,Delhi NCR,Loyal,Organic,Android,Men Casual,control,0,add_to_cart
2026-02-17,S0014945,C03677,Delhi NCR,Loyal,Organic,Android,Men Casual,control,0,checkout_start
2026-02-17,S0014946,C02769,Mumbai,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014946,C02769,Mumbai,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-02-17,S0014947,C01243,Delhi NCR,Occasional,Paid Search,Android,Men Casual,control,0,visit
2026-02-17,S0014947,C01243,Delhi NCR,Occasional,Paid Search,Android,Men Casual,control,0,product_view
2026-02-17,S0014948,C03768,Delhi NCR,New,Push,Android,Kids,control,0,visit
2026-02-17,S0014949,C02118,Bengaluru,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-02-17,S0014949,C02118,Bengaluru,Occasional,Organic,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014950,C04547,Mumbai,New,Influencer,Web,Men Casual,control,0,visit
2026-02-17,S0014950,C04547,Mumbai,New,Influencer,Web,Men Casual,control,0,product_view
2026-02-17,S0014951,C00945,Bengaluru,High Value,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014951,C00945,Bengaluru,High Value,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014951,C00945,Bengaluru,High Value,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014952,C01325,Jaipur,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014952,C01325,Jaipur,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014952,C01325,Jaipur,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014953,C04432,Pune,New,Push,iOS,Beauty,control,0,visit
2026-02-17,S0014953,C04432,Pune,New,Push,iOS,Beauty,control,0,product_view
2026-02-17,S0014954,C00721,Bengaluru,New,Push,Web,Men Casual,control,0,visit
2026-02-17,S0014954,C00721,Bengaluru,New,Push,Web,Men Casual,control,0,product_view
2026-02-17,S0014955,C00970,Bengaluru,Loyal,Push,iOS,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014955,C00970,Bengaluru,Loyal,Push,iOS,Footwear,free_shipping_nudge,0,product_view
2026-02-17,S0014956,C01345,Lucknow,Occasional,Organic,iOS,Footwear,control,0,visit
2026-02-17,S0014956,C01345,Lucknow,Occasional,Organic,iOS,Footwear,control,0,product_view
2026-02-17,S0014957,C01711,Mumbai,Loyal,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014957,C01711,Mumbai,Loyal,Influencer,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014957,C01711,Mumbai,Loyal,Influencer,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014958,C01349,Delhi NCR,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-02-17,S0014958,C01349,Delhi NCR,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-02-17,S0014958,C01349,Delhi NCR,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014958,C01349,Delhi NCR,Occasional,Paid Search,Android,Beauty,free_shipping_nudge,0,checkout_start
2026-02-17,S0014959,C04667,Mumbai,New,Push,iOS,Men Casual,control,0,visit
2026-02-17,S0014959,C04667,Mumbai,New,Push,iOS,Men Casual,control,0,product_view
2026-02-17,S0014960,C02860,Mumbai,New,Organic,Android,Beauty,control,0,visit
2026-02-17,S0014960,C02860,Mumbai,New,Organic,Android,Beauty,control,0,product_view
2026-02-17,S0014961,C01437,Pune,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014961,C01437,Pune,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,product_view
2026-02-17,S0014961,C01437,Pune,Occasional,Influencer,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014962,C01776,Indore,New,Affiliate,iOS,Women Ethnic,control,0,visit
2026-02-17,S0014962,C01776,Indore,New,Affiliate,iOS,Women Ethnic,control,0,product_view
2026-02-17,S0014963,C00576,Hyderabad,Loyal,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014963,C00576,Hyderabad,Loyal,Paid Search,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014964,C03664,Hyderabad,Loyal,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014965,C00178,Delhi NCR,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-02-17,S0014965,C00178,Delhi NCR,Occasional,Organic,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014966,C01285,Mumbai,Occasional,Organic,Android,Beauty,control,0,visit
2026-02-17,S0014966,C01285,Mumbai,Occasional,Organic,Android,Beauty,control,0,product_view
2026-02-17,S0014967,C02203,Hyderabad,New,Organic,iOS,Kids,free_shipping_nudge,0,visit
2026-02-17,S0014967,C02203,Hyderabad,New,Organic,iOS,Kids,free_shipping_nudge,0,product_view
2026-02-17,S0014968,C04936,Bengaluru,Occasional,Paid Search,Android,Beauty,control,0,visit
2026-02-17,S0014968,C04936,Bengaluru,Occasional,Paid Search,Android,Beauty,control,0,product_view
2026-02-17,S0014969,C03945,Delhi NCR,Loyal,Paid Search,iOS,Beauty,control,0,visit
2026-02-17,S0014969,C03945,Delhi NCR,Loyal,Paid Search,iOS,Beauty,control,0,product_view
2026-02-17,S0014970,C02394,Indore,New,Organic,Android,Men Casual,control,0,visit
2026-02-17,S0014970,C02394,Indore,New,Organic,Android,Men Casual,control,0,product_view
2026-02-17,S0014971,C05027,Bengaluru,Occasional,Influencer,Android,Women Ethnic,control,0,visit
2026-02-17,S0014971,C05027,Bengaluru,Occasional,Influencer,Android,Women Ethnic,control,0,product_view
2026-02-17,S0014972,C01872,Mumbai,Loyal,Affiliate,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014972,C01872,Mumbai,Loyal,Affiliate,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014973,C02912,Mumbai,Occasional,Organic,Web,Women Ethnic,control,0,visit
2026-02-17,S0014973,C02912,Mumbai,Occasional,Organic,Web,Women Ethnic,control,0,product_view
2026-02-17,S0014974,C00154,Hyderabad,New,Influencer,Android,Footwear,control,0,visit
2026-02-17,S0014974,C00154,Hyderabad,New,Influencer,Android,Footwear,control,0,product_view
2026-02-17,S0014974,C00154,Hyderabad,New,Influencer,Android,Footwear,control,0,add_to_cart
2026-02-17,S0014974,C00154,Hyderabad,New,Influencer,Android,Footwear,control,0,checkout_start
2026-02-17,S0014974,C00154,Hyderabad,New,Influencer,Android,Footwear,control,1830,purchase
2026-02-17,S0014975,C04047,Mumbai,Occasional,Push,iOS,Women Ethnic,control,0,visit
2026-02-17,S0014975,C04047,Mumbai,Occasional,Push,iOS,Women Ethnic,control,0,product_view
2026-02-17,S0014975,C04047,Mumbai,Occasional,Push,iOS,Women Ethnic,control,0,add_to_cart
2026-02-17,S0014976,C05175,Mumbai,Occasional,Affiliate,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014976,C05175,Mumbai,Occasional,Affiliate,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014977,C04164,Mumbai,High Value,Organic,iOS,Women Ethnic,control,0,visit
2026-02-17,S0014977,C04164,Mumbai,High Value,Organic,iOS,Women Ethnic,control,0,product_view
2026-02-17,S0014978,C00409,Pune,New,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014978,C00409,Pune,New,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014978,C00409,Pune,New,Organic,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-02-17,S0014978,C00409,Pune,New,Organic,Android,Men Casual,free_shipping_nudge,0,checkout_start
2026-02-17,S0014979,C02649,Delhi NCR,New,Paid Search,iOS,Footwear,free_shipping_nudge,0,visit
2026-02-17,S0014980,C05192,Hyderabad,Occasional,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014980,C05192,Hyderabad,Occasional,Paid Search,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-02-17,S0014981,C01083,Bengaluru,Occasional,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-02-17,S0014982,C03903,Bengaluru,High Value,Affiliate,Android,Kids,control,0,visit
2026-02-17,S0014982,C03903,Bengaluru,High Value,Affiliate,Android,Kids,control,0,product_view
2026-02-17,S0014982,C03903,Bengaluru,High Value,Affiliate,Android,Kids,control,0,add_to_cart
2026-02-17,S0014983,C04227,Mumbai,New,Affiliate,Android,Men Casual,free_shipping_nudge,0,visit
2026-02-17,S0014983,C04227,Mumbai,New,Affiliate,Android,Men Casual,free_shipping_nudge,0,product_view
2026-02-17,S0014984,C02171,Lucknow,High Value,Push,Web,Women Ethnic,control,0,visit
2026-02-17,S0014984,C02171,Lucknow,High Value,Push,Web,Women Ethnic,control,0,product_view
2026-02-17,S0014984,C02171,Lucknow,High Value,Push,Web,Women Ethnic,control,0,add_to_cart
2026-02-17,S0014985,C02483,Hyderabad,New,Organic,Android,Beauty,free_shipping_nudge,0,visit
