order_id,order_date,session_id,customer_id,city,category,channel,experiment_group,order_value,discount_pct,delivery_days
O001063,2026-03-05,S0019964,C00152,Jaipur,Men Casual,Paid Search,free_shipping_nudge,2416,15,1
O001064,2026-03-05,S0019975,C04628,Pune,Footwear,Paid Search,free_shipping_nudge,1160,30,4
O001065,2026-03-05,S0019983,C03572,Indore,Beauty,Push,free_shipping_nudge,997,30,4
O001066,2026-03-05,S0020003,C02103,Mumbai,Men Casual,Paid Search,control,1294,0,5
O001067,2026-03-05,S0020005,C02045,Bengaluru,Kids,Organic,free_shipping_nudge,1797,20,5
O001068,2026-03-05,S0020054,C01109,Mumbai,Women Ethnic,Push,free_shipping_nudge,1260,10,4
O001069,2026-03-05,S0020059,C03830,Pune,Kids,Paid Search,free_shipping_nudge,1388,20,5
O001070,2026-03-05,S0020061,C03620,Lucknow,Men Casual,Affiliate,control,2450,0,1
O001071,2026-03-05,S0020065,C01678,Jaipur,Kids,Organic,free_shipping_nudge,1314,30,2
O001072,2026-03-05,S0020071,C00213,Lucknow,Beauty,Organic,free_shipping_nudge,905,15,1
O001073,2026-03-05,S0020074,C01833,Indore,Beauty,Paid Search,control,977,0,2
O001074,2026-03-05,S0020109,C02843,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1240,0,3
O001075,2026-03-06,S0020119,C04503,Bengaluru,Women Ethnic,Paid Search,control,2446,30,4
O001076,2026-03-06,S0020131,C00229,Hyderabad,Women Ethnic,Organic,control,2105,15,4
O001077,2026-03-06,S0020133,C04280,Mumbai,Men Casual,Influencer,control,882,0,3
O001078,2026-03-06,S0020135,C01141,Pune,Beauty,Paid Search,control,1277,5,2
O001079,2026-03-06,S0020140,C04629,Hyderabad,Women Ethnic,Organic,control,2552,15,1
O001080,2026-03-06,S0020144,C01659,Delhi NCR,Women Ethnic,Influencer,control,1887,25,4
O001081,2026-03-06,S0020154,C04072,Delhi NCR,Beauty,Paid Search,control,299,10,1
O001082,2026-03-06,S0020206,C01667,Hyderabad,Beauty,Paid Search,free_shipping_nudge,399,25,4
O001083,2026-03-06,S0020209,C04803,Delhi NCR,Footwear,Push,control,1150,0,6
O001084,2026-03-06,S0020219,C01148,Bengaluru,Women Ethnic,Organic,control,1132,5,1
O001085,2026-03-06,S0020239,C02159,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,1475,10,5
O001086,2026-03-06,S0020246,C02543,Delhi NCR,Women Ethnic,Influencer,free_shipping_nudge,2161,15,3
O001087,2026-03-06,S0020257,C03666,Bengaluru,Women Ethnic,Influencer,control,1914,25,3
O001088,2026-03-06,S0020268,C00510,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,829,25,5
O001089,2026-03-06,S0020284,C01741,Hyderabad,Men Casual,Organic,free_shipping_nudge,1448,0,5
O001090,2026-03-06,S0020312,C05102,Mumbai,Women Ethnic,Paid Search,free_shipping_nudge,1687,20,4
O001091,2026-03-06,S0020313,C00419,Indore,Kids,Influencer,free_shipping_nudge,1589,0,6
O001092,2026-03-06,S0020317,C00572,Delhi NCR,Men Casual,Push,control,1765,30,4
O001093,2026-03-06,S0020323,C03717,Bengaluru,Footwear,Organic,free_shipping_nudge,1718,20,2
O001094,2026-03-06,S0020340,C01486,Delhi NCR,Men Casual,Paid Search,control,937,5,6
O001095,2026-03-06,S0020367,C03149,Indore,Women Ethnic,Influencer,free_shipping_nudge,1328,20,4
O001096,2026-03-06,S0020389,C04276,Delhi NCR,Men Casual,Paid Search,control,2313,20,2
O001097,2026-03-06,S0020399,C01703,Bengaluru,Men Casual,Organic,control,1513,0,4
O001098,2026-03-06,S0020411,C01562,Mumbai,Beauty,Influencer,free_shipping_nudge,931,10,1
O001099,2026-03-06,S0020420,C01393,Pune,Men Casual,Paid Search,free_shipping_nudge,2169,10,6
O001100,2026-03-07,S0020437,C02459,Pune,Kids,Organic,control,1211,30,5
O001101,2026-03-07,S0020533,C03761,Lucknow,Men Casual,Push,free_shipping_nudge,1634,5,6
O001102,2026-03-07,S0020539,C01727,Hyderabad,Footwear,Organic,free_shipping_nudge,1983,5,2
O001103,2026-03-07,S0020562,C02213,Bengaluru,Women Ethnic,Paid Search,control,2845,15,3
O001104,2026-03-07,S0020603,C03708,Delhi NCR,Beauty,Push,control,1109,25,2
O001105,2026-03-07,S0020618,C00046,Bengaluru,Footwear,Organic,free_shipping_nudge,2458,30,3
O001106,2026-03-07,S0020642,C04285,Hyderabad,Women Ethnic,Influencer,control,1294,30,4
O001107,2026-03-07,S0020658,C04021,Delhi NCR,Footwear,Paid Search,control,1892,15,6
O001108,2026-03-07,S0020660,C00052,Jaipur,Footwear,Influencer,control,2556,10,1
O001109,2026-03-07,S0020678,C02607,Bengaluru,Men Casual,Push,free_shipping_nudge,2204,20,4
O001110,2026-03-07,S0020681,C03711,Hyderabad,Women Ethnic,Affiliate,control,2804,25,1
O001111,2026-03-07,S0020689,C02136,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1068,0,1
O001112,2026-03-07,S0020722,C04404,Mumbai,Beauty,Paid Search,free_shipping_nudge,930,20,3
O001113,2026-03-07,S0020724,C02268,Bengaluru,Men Casual,Influencer,control,1445,15,6
O001114,2026-03-07,S0020729,C03042,Delhi NCR,Beauty,Paid Search,control,747,10,4
O001115,2026-03-08,S0020793,C02174,Lucknow,Women Ethnic,Influencer,free_shipping_nudge,1538,0,3
O001116,2026-03-08,S0020812,C00239,Bengaluru,Footwear,Organic,control,2046,0,2
O001117,2026-03-08,S0020815,C01855,Bengaluru,Women Ethnic,Organic,control,1869,15,4
O001118,2026-03-08,S0020877,C04712,Hyderabad,Beauty,Affiliate,control,1000,30,6
O001119,2026-03-08,S0020922,C02512,Hyderabad,Men Casual,Organic,free_shipping_nudge,1075,5,1
O001120,2026-03-08,S0020923,C00899,Mumbai,Men Casual,Push,free_shipping_nudge,2074,20,6
O001121,2026-03-08,S0020961,C02215,Bengaluru,Beauty,Paid Search,free_shipping_nudge,597,20,3
O001122,2026-03-08,S0020973,C01673,Bengaluru,Kids,Organic,free_shipping_nudge,729,0,1
O001123,2026-03-08,S0020978,C03936,Indore,Men Casual,Paid Search,control,1404,0,4
O001124,2026-03-08,S0021015,C04586,Delhi NCR,Men Casual,Paid Search,control,1370,20,6
O001125,2026-03-08,S0021019,C00805,Mumbai,Men Casual,Push,control,1010,20,2
O001126,2026-03-08,S0021032,C04835,Bengaluru,Women Ethnic,Paid Search,free_shipping_nudge,2864,15,1
O001127,2026-03-08,S0021033,C00279,Jaipur,Women Ethnic,Paid Search,control,1141,30,5
O001128,2026-03-08,S0021048,C01285,Mumbai,Footwear,Organic,free_shipping_nudge,1992,10,1
O001129,2026-03-09,S0021084,C02422,Mumbai,Beauty,Organic,free_shipping_nudge,610,10,4
O001130,2026-03-09,S0021087,C05049,Bengaluru,Beauty,Push,free_shipping_nudge,770,10,2
O001131,2026-03-09,S0021134,C00375,Mumbai,Women Ethnic,Paid Search,free_shipping_nudge,2233,10,5
O001132,2026-03-09,S0021142,C04524,Mumbai,Women Ethnic,Push,free_shipping_nudge,1618,5,6
O001133,2026-03-09,S0021209,C01455,Delhi NCR,Footwear,Paid Search,free_shipping_nudge,1686,15,3
O001134,2026-03-09,S0021225,C01171,Pune,Beauty,Paid Search,free_shipping_nudge,1169,25,6
O001135,2026-03-09,S0021230,C02105,Bengaluru,Men Casual,Affiliate,free_shipping_nudge,1978,5,2
O001136,2026-03-09,S0021240,C00036,Mumbai,Women Ethnic,Push,free_shipping_nudge,1645,5,4
O001137,2026-03-09,S0021251,C02420,Mumbai,Beauty,Influencer,control,455,25,5
O001138,2026-03-09,S0021260,C00519,Mumbai,Men Casual,Affiliate,free_shipping_nudge,2199,10,3
O001139,2026-03-09,S0021278,C02086,Mumbai,Beauty,Affiliate,free_shipping_nudge,722,20,2
O001140,2026-03-09,S0021288,C02360,Delhi NCR,Kids,Push,control,604,15,5
O001141,2026-03-09,S0021317,C04400,Indore,Men Casual,Organic,free_shipping_nudge,1989,30,4
O001142,2026-03-09,S0021322,C04241,Bengaluru,Women Ethnic,Organic,control,2174,25,1
O001143,2026-03-09,S0021339,C02585,Mumbai,Footwear,Paid Search,control,1607,20,4
O001144,2026-03-09,S0021342,C01669,Bengaluru,Beauty,Affiliate,free_shipping_nudge,1101,0,4
O001145,2026-03-09,S0021347,C01339,Bengaluru,Men Casual,Push,free_shipping_nudge,1798,25,6
O001146,2026-03-09,S0021356,C01283,Mumbai,Men Casual,Affiliate,free_shipping_nudge,1034,15,2
O001147,2026-03-10,S0021382,C03029,Bengaluru,Women Ethnic,Push,control,2070,20,6
O001148,2026-03-10,S0021383,C00064,Delhi NCR,Beauty,Influencer,free_shipping_nudge,1175,10,2
O001149,2026-03-10,S0021483,C04064,Pune,Men Casual,Paid Search,free_shipping_nudge,1658,20,5
O001150,2026-03-10,S0021508,C04384,Bengaluru,Men Casual,Influencer,control,821,10,3
O001151,2026-03-10,S0021510,C00646,Delhi NCR,Footwear,Paid Search,free_shipping_nudge,2197,20,4
O001152,2026-03-10,S0021511,C00263,Bengaluru,Beauty,Paid Search,control,1387,30,3
O001153,2026-03-10,S0021525,C03769,Bengaluru,Men Casual,Influencer,free_shipping_nudge,2320,20,3
O001154,2026-03-10,S0021556,C03886,Delhi NCR,Men Casual,Paid Search,free_shipping_nudge,2405,25,2
O001155,2026-03-10,S0021647,C03611,Jaipur,Kids,Influencer,free_shipping_nudge,698,5,3
O001156,2026-03-10,S0021654,C00611,Mumbai,Women Ethnic,Push,free_shipping_nudge,2419,30,3
O001157,2026-03-10,S0021665,C01021,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,2349,0,4
O001158,2026-03-10,S0021672,C04175,Pune,Men Casual,Push,control,2762,15,4
O001159,2026-03-11,S0021692,C03528,Bengaluru,Footwear,Organic,free_shipping_nudge,2198,10,2
O001160,2026-03-11,S0021702,C04189,Bengaluru,Women Ethnic,Push,free_shipping_nudge,822,10,1
O001161,2026-03-11,S0021751,C05047,Pune,Women Ethnic,Organic,free_shipping_nudge,1593,25,4
O001162,2026-03-11,S0021764,C01687,Mumbai,Beauty,Organic,free_shipping_nudge,735,15,5
O001163,2026-03-11,S0021783,C02592,Bengaluru,Men Casual,Push,free_shipping_nudge,1785,20,6
O001164,2026-03-11,S0021793,C03737,Indore,Footwear,Organic,free_shipping_nudge,3639,20,5
O001165,2026-03-11,S0021803,C03580,Bengaluru,Footwear,Influencer,free_shipping_nudge,2762,15,1
O001166,2026-03-11,S0021818,C00796,Hyderabad,Men Casual,Paid Search,free_shipping_nudge,1557,25,6
O001167,2026-03-11,S0021828,C04597,Bengaluru,Women Ethnic,Organic,control,2181,25,5
O001168,2026-03-11,S0021849,C03730,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,1260,5,6
O001169,2026-03-11,S0021851,C02375,Pune,Women Ethnic,Push,free_shipping_nudge,1945,25,4
O001170,2026-03-11,S0021872,C04314,Indore,Women Ethnic,Push,free_shipping_nudge,1769,30,1
O001171,2026-03-11,S0021885,C04813,Delhi NCR,Kids,Organic,free_shipping_nudge,1409,5,2
O001172,2026-03-11,S0021890,C05160,Hyderabad,Men Casual,Organic,control,2144,0,1
O001173,2026-03-11,S0021953,C01779,Hyderabad,Beauty,Organic,control,1101,0,5
O001174,2026-03-12,S0021971,C01373,Mumbai,Women Ethnic,Influencer,control,1942,20,6
O001175,2026-03-12,S0022004,C05039,Pune,Men Casual,Paid Search,free_shipping_nudge,1719,0,1
O001176,2026-03-12,S0022019,C00740,Bengaluru,Women Ethnic,Organic,control,1886,15,3
O001177,2026-03-12,S0022020,C03916,Delhi NCR,Footwear,Push,free_shipping_nudge,2029,25,1
O001178,2026-03-12,S0022045,C02882,Bengaluru,Men Casual,Organic,control,1867,20,3
O001179,2026-03-12,S0022050,C01344,Hyderabad,Women Ethnic,Affiliate,control,2026,25,4
O001180,2026-03-12,S0022059,C00875,Bengaluru,Beauty,Paid Search,free_shipping_nudge,766,0,5
O001181,2026-03-12,S0022064,C02977,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1643,25,6
O001182,2026-03-12,S0022071,C00042,Bengaluru,Beauty,Influencer,control,1150,25,4
O001183,2026-03-12,S0022072,C01301,Delhi NCR,Women Ethnic,Influencer,free_shipping_nudge,2127,15,4
O001184,2026-03-12,S0022077,C01053,Bengaluru,Footwear,Paid Search,free_shipping_nudge,1914,25,6
O001185,2026-03-12,S0022080,C00425,Bengaluru,Beauty,Paid Search,free_shipping_nudge,1086,0,1
O001186,2026-03-12,S0022106,C03790,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1528,30,6
O001187,2026-03-12,S0022111,C04830,Jaipur,Men Casual,Paid Search,free_shipping_nudge,2293,25,4
O001188,2026-03-12,S0022116,C02259,Mumbai,Women Ethnic,Push,free_shipping_nudge,1295,10,2
O001189,2026-03-12,S0022143,C00527,Delhi NCR,Women Ethnic,Paid Search,free_shipping_nudge,2334,15,3
O001190,2026-03-12,S0022144,C00862,Hyderabad,Kids,Organic,free_shipping_nudge,1169,15,1
O001191,2026-03-12,S0022155,C00337,Indore,Men Casual,Push,free_shipping_nudge,1868,25,4
O001192,2026-03-12,S0022188,C03381,Mumbai,Footwear,Organic,free_shipping_nudge,2519,15,6
O001193,2026-03-12,S0022193,C01407,Bengaluru,Beauty,Organic,free_shipping_nudge,666,10,6
O001194,2026-03-12,S0022194,C04284,Hyderabad,Kids,Organic,free_shipping_nudge,786,15,1
O001195,2026-03-12,S0022204,C04546,Hyderabad,Beauty,Push,free_shipping_nudge,596,20,2
O001196,2026-03-12,S0022208,C04378,Delhi NCR,Men Casual,Paid Search,control,1941,0,5
O001197,2026-03-13,S0022226,C02912,Mumbai,Footwear,Affiliate,control,1383,20,4
O001198,2026-03-13,S0022243,C02101,Indore,Men Casual,Influencer,control,1572,5,1
O001199,2026-03-13,S0022245,C03615,Mumbai,Kids,Paid Search,free_shipping_nudge,1213,5,5
O001200,2026-03-13,S0022267,C01932,Jaipur,Footwear,Organic,control,2543,30,3
O001201,2026-03-13,S0022301,C05116,Mumbai,Women Ethnic,Push,control,2934,15,6
O001202,2026-03-13,S0022353,C02797,Delhi NCR,Beauty,Paid Search,control,827,25,5
O001203,2026-03-13,S0022368,C04190,Delhi NCR,Women Ethnic,Paid Search,control,1779,0,4
O001204,2026-03-13,S0022398,C04582,Pune,Men Casual,Organic,control,1647,15,5
O001205,2026-03-13,S0022445,C01751,Indore,Men Casual,Affiliate,control,1122,5,2
O001206,2026-03-13,S0022476,C01524,Jaipur,Kids,Push,control,1140,10,4
O001207,2026-03-13,S0022529,C00832,Pune,Beauty,Influencer,free_shipping_nudge,1114,30,5
O001208,2026-03-13,S0022539,C05184,Lucknow,Women Ethnic,Organic,free_shipping_nudge,1563,20,3
O001209,2026-03-13,S0022544,C01362,Jaipur,Footwear,Push,control,2229,0,2
O001210,2026-03-14,S0022570,C01231,Delhi NCR,Men Casual,Paid Search,control,1601,20,1
O001211,2026-03-14,S0022595,C04166,Lucknow,Women Ethnic,Paid Search,control,1333,25,1
O001212,2026-03-14,S0022640,C01418,Hyderabad,Footwear,Organic,free_shipping_nudge,2048,5,1
O001213,2026-03-14,S0022660,C01622,Bengaluru,Kids,Organic,free_shipping_nudge,1174,10,5
O001214,2026-03-14,S0022678,C03353,Delhi NCR,Women Ethnic,Organic,free_shipping_nudge,1740,15,3
O001215,2026-03-14,S0022706,C02750,Lucknow,Footwear,Paid Search,control,2601,30,1
O001216,2026-03-14,S0022747,C01772,Hyderabad,Women Ethnic,Push,control,2120,10,1
O001217,2026-03-14,S0022760,C04403,Mumbai,Women Ethnic,Organic,free_shipping_nudge,1497,25,6
O001218,2026-03-14,S0022762,C00115,Lucknow,Men Casual,Influencer,control,2069,25,5
O001219,2026-03-14,S0022812,C01323,Lucknow,Kids,Influencer,free_shipping_nudge,1002,5,5
O001220,2026-03-14,S0022813,C01944,Bengaluru,Women Ethnic,Organic,control,263,5,3
O001221,2026-03-14,S0022819,C03119,Bengaluru,Women Ethnic,Paid Search,control,1327,0,4
O001222,2026-03-14,S0022839,C03119,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1486,25,4
O001223,2026-03-14,S0022846,C03127,Indore,Kids,Organic,control,498,20,1
O001224,2026-03-14,S0022849,C01224,Indore,Footwear,Push,free_shipping_nudge,1521,20,3
O001225,2026-03-14,S0022851,C04360,Bengaluru,Men Casual,Paid Search,free_shipping_nudge,1416,0,5
O001226,2026-03-14,S0022904,C04332,Bengaluru,Men Casual,Organic,free_shipping_nudge,1962,10,4
O001227,2026-03-14,S0022907,C02169,Bengaluru,Footwear,Influencer,control,1799,30,3
O001228,2026-03-14,S0022913,C00763,Pune,Footwear,Paid Search,free_shipping_nudge,2635,20,6
O001229,2026-03-14,S0022924,C03352,Mumbai,Men Casual,Paid Search,free_shipping_nudge,1229,10,1
O001230,2026-03-14,S0022926,C05162,Indore,Women Ethnic,Organic,control,2020,30,6
O001231,2026-03-14,S0022932,C02695,Lucknow,Men Casual,Paid Search,free_shipping_nudge,1789,10,3
O001232,2026-03-14,S0022939,C02307,Hyderabad,Women Ethnic,Paid Search,control,2014,10,4
O001233,2026-03-14,S0022949,C03751,Jaipur,Women Ethnic,Organic,free_shipping_nudge,1010,20,1
O001234,2026-03-14,S0022967,C02345,Bengaluru,Footwear,Paid Search,free_shipping_nudge,927,10,3
O001235,2026-03-14,S0022977,C00733,Indore,Beauty,Paid Search,control,1537,15,1
O001236,2026-03-14,S0022989,C00746,Hyderabad,Footwear,Affiliate,free_shipping_nudge,2381,5,1
O001237,2026-03-14,S0023006,C01797,Mumbai,Women Ethnic,Paid Search,free_shipping_nudge,1509,10,4
O001238,2026-03-14,S0023013,C01489,Mumbai,Men Casual,Push,free_shipping_nudge,1570,20,1
O001239,2026-03-14,S0023023,C04211,Indore,Women Ethnic,Paid Search,control,1915,30,3
O001240,2026-03-14,S0023034,C04503,Bengaluru,Beauty,Organic,free_shipping_nudge,912,25,1
O001241,2026-03-14,S0023047,C00548,Pune,Women Ethnic,Paid Search,control,2300,0,4
O001242,2026-03-14,S0023048,C03305,Mumbai,Men Casual,Organic,free_shipping_nudge,1769,10,6
O001243,2026-03-14,S0023080,C02464,Bengaluru,Women Ethnic,Organic,free_shipping_nudge,1225,5,3
O001244,2026-03-15,S0023109,C01931,Pune,Women Ethnic,Influencer,free_shipping_nudge,2039,5,6
O001245,2026-03-15,S0023116,C02548,Jaipur,Beauty,Paid Search,free_shipping_nudge,1392,5,5
O001246,2026-03-15,S0023150,C01979,Jaipur,Men Casual,Paid Search,control,802,20,2
O001247,2026-03-15,S0023185,C04866,Mumbai,Footwear,Organic,free_shipping_nudge,3076,10,5
O001248,2026-03-15,S0023202,C03325,Lucknow,Footwear,Affiliate,free_shipping_nudge,2805,30,5
O001249,2026-03-15,S0023216,C02841,Bengaluru,Women Ethnic,Influencer,free_shipping_nudge,1936,30,1
O001250,2026-03-15,S0023255,C04913,Hyderabad,Footwear,Paid Search,control,2815,0,6
O001251,2026-03-15,S0023261,C04408,Mumbai,Beauty,Influencer,free_shipping_nudge,780,20,2
O001252,2026-03-15,S0023263,C00634,Indore,Kids,Paid Search,control,1304,0,6
O001253,2026-03-15,S0023301,C02633,Lucknow,Beauty,Influencer,control,888,30,2
O001254,2026-03-15,S0023313,C04017,Jaipur,Women Ethnic,Affiliate,free_shipping_nudge,1873,10,6
O001255,2026-03-15,S0023327,C00731,Hyderabad,Beauty,Paid Search,control,487,10,6
O001256,2026-03-15,S0023328,C02692,Lucknow,Beauty,Push,free_shipping_nudge,851,15,2
O001257,2026-03-15,S0023349,C03036,Mumbai,Beauty,Push,free_shipping_nudge,1430,25,6
O001258,2026-03-15,S0023363,C03500,Jaipur,Women Ethnic,Push,control,2677,10,5
O001259,2026-03-15,S0023415,C01889,Pune,Women Ethnic,Push,control,2281,30,3
O001260,2026-03-15,S0023417,C03865,Pune,Beauty,Organic,free_shipping_nudge,1153,0,4
O001261,2026-03-15,S0023437,C02182,Hyderabad,Beauty,Paid Search,free_shipping_nudge,943,25,4
O001262,2026-03-15,S0023477,C03168,Mumbai,Men Casual,Affiliate,free_shipping_nudge,1952,20,3
O001263,2026-03-15,S0023522,C00314,Delhi NCR,Women Ethnic,Affiliate,control,2212,5,2
O001264,2026-03-15,S0023599,C01778,Bengaluru,Footwear,Organic,free_shipping_nudge,3048,10,5
O001265,2026-03-16,S0023624,C02159,Delhi NCR,Women Ethnic,Push,control,1896,20,5
O001266,2026-03-16,S0023628,C00385,Bengaluru,Beauty,Affiliate,free_shipping_nudge,973,15,3
O001267,2026-03-16,S0023669,C04909,Delhi NCR,Women Ethnic,Push,free_shipping_nudge,2014,0,3
O001268,2026-03-16,S0023674,C02951,Bengaluru,Men Casual,Push,free_shipping_nudge,702,5,2
O001269,2026-03-16,S0023719,C00748,Pune,Kids,Organic,control,693,5,1
O001270,2026-03-16,S0023722,C02783,Delhi NCR,Women Ethnic,Organic,control,2062,10,2
O001271,2026-03-16,S0023745,C03570,Hyderabad,Beauty,Paid Search,control,850,30,2
O001272,2026-03-16,S0023752,C04320,Delhi NCR,Women Ethnic,Push,control,2156,30,6
O001273,2026-03-16,S0023757,C00976,Indore,Kids,Paid Search,free_shipping_nudge,1026,10,4
O001274,2026-03-16,S0023786,C03972,Lucknow,Men Casual,Push,control,1111,15,3
O001275,2026-03-16,S0023789,C04133,Bengaluru,Beauty,Influencer,control,1030,30,2
O001276,2026-03-16,S0023814,C00581,Hyderabad,Beauty,Organic,free_shipping_nudge,1094,25,4
O001277,2026-03-16,S0023818,C04575,Jaipur,Women Ethnic,Push,control,1953,30,1
O001278,2026-03-16,S0023832,C01353,Delhi NCR,Men Casual,Paid Search,control,1008,20,5
O001279,2026-03-16,S0023836,C01390,Delhi NCR,Men Casual,Affiliate,free_shipping_nudge,2323,20,4
O001280,2026-03-16,S0023844,C02383,Delhi NCR,Beauty,Paid Search,control,688,25,1
O001281,2026-03-16,S0023857,C01799,Jaipur,Men Casual,Affiliate,free_shipping_nudge,1529,15,3
O001282,2026-03-16,S0023866,C01435,Mumbai,Women Ethnic,Organic,control,1848,10,6
O001283,2026-03-16,S0023876,C03234,Indore,Men Casual,Organic,free_shipping_nudge,2359,20,3
O001284,2026-03-16,S0023893,C05022,Delhi NCR,Men Casual,Paid Search,control,2750,5,4
O001285,2026-03-16,S0023895,C00304,Indore,Beauty,Organic,control,1198,15,1
O001286,2026-03-16,S0023898,C01477,Pune,Kids,Organic,control,1292,15,4
O001287,2026-03-16,S0023930,C02035,Lucknow,Beauty,Paid Search,control,1804,20,4
O001288,2026-03-16,S0023942,C01557,Bengaluru,Women Ethnic,Affiliate,control,1360,10,1
O001289,2026-03-16,S0023989,C04159,Delhi NCR,Men Casual,Organic,control,1948,25,1
O001290,2026-03-16,S0023994,C01423,Mumbai,Beauty,Organic,control,894,25,4
O001291,2026-03-16,S0024004,C00626,Mumbai,Women Ethnic,Organic,free_shipping_nudge,2317,5,2
O001292,2026-03-16,S0024008,C01649,Pune,Kids,Paid Search,control,671,30,4
O001293,2026-03-17,S0024034,C03169,Lucknow,Footwear,Organic,free_shipping_nudge,2065,15,4
O001294,2026-03-17,S0024100,C04328,Bengaluru,Footwear,Organic,control,3122,0,4
O001295,2026-03-17,S0024110,C02925,Mumbai,Beauty,Affiliate,control,851,5,6
O001296,2026-03-17,S0024124,C00921,Delhi NCR,Women Ethnic,Paid Search,control,1966,5,4
O001297,2026-03-17,S0024130,C00555,Hyderabad,Women Ethnic,Push,control,2565,10,4
O001298,2026-03-17,S0024164,C01290,Hyderabad,Footwear,Organic,control,1935,5,4
O001299,2026-03-17,S0024190,C02317,Indore,Footwear,Push,control,2471,0,4
O001300,2026-03-17,S0024195,C02211,Bengaluru,Kids,Affiliate,control,1621,5,6
O001301,2026-03-17,S0024227,C00935,Bengaluru,Footwear,Organic,control,2653,10,1
O001302,2026-03-17,S0024240,C04221,Bengaluru,Beauty,Influencer,free_shipping_nudge,812,20,3
O001303,2026-03-17,S0024253,C00518,Pune,Women Ethnic,Organic,control,2518,10,4
O001304,2026-03-17,S0024263,C03050,Mumbai,Women Ethnic,Influencer,control,1702,15,2
O001305,2026-03-17,S0024288,C03131,Mumbai,Men Casual,Affiliate,control,1452,30,3
