customer_id,acquired_date,city,segment
C03321,2026-05-09,Jaipur,New
C03322,2026-05-31,Jaipur,Occasional
C03323,2026-01-10,Delhi NCR,New
C03324,2026-04-29,Bengaluru,Occasional
C03325,2026-03-01,Lucknow,Loyal
C03326,2026-06-17,Bengaluru,Occasional
C03327,2026-05-09,Mumbai,Occasional
C03328,2026-06-16,Mumbai,Occasional
C03329,2026-04-25,Jaipur,New
C03330,2026-04-03,Hyderabad,Loyal
C03331,2026-01-11,Lucknow,Loyal
C03332,2026-04-10,Delhi NCR,High Value
C03333,2026-06-05,Bengaluru,New
C03334,2026-06-10,Indore,New
C03335,2026-01-04,Bengaluru,Loyal
C03336,2026-05-21,Lucknow,Loyal
C03337,2026-01-23,Mumbai,Occasional
C03338,2026-02-13,Indore,New
C03339,2026-03-13,Hyderabad,New
C03340,2026-01-19,Bengaluru,Loyal
C03341,2026-03-08,Indore,High Value
C03342,2026-04-24,Hyderabad,New
C03343,2026-02-01,Indore,Occasional
C03344,2026-04-04,Lucknow,New
C03345,2026-06-08,Lucknow,New
C03346,2026-04-04,Mumbai,Occasional
C03347,2026-03-22,Mumbai,Occasional
C03348,2026-05-10,Mumbai,Loyal
C03349,2026-06-24,Bengaluru,High Value
C03350,2026-01-15,Pune,New
C03351,2026-05-24,Bengaluru,Loyal
C03352,2026-03-16,Mumbai,Occasional
C03353,2026-01-19,Delhi NCR,Loyal
C03354,2026-06-21,Bengaluru,Occasional
C03355,2026-06-14,Hyderabad,Loyal
C03356,2026-01-28,Bengaluru,Occasional
C03357,2026-04-12,Jaipur,New
C03358,2026-03-26,Bengaluru,New
C03359,2026-06-04,Mumbai,Occasional
C03360,2026-05-02,Bengaluru,Occasional
C03361,2026-05-20,Bengaluru,Occasional
C03362,2026-06-13,Delhi NCR,Occasional
C03363,2026-06-03,Jaipur,New
C03364,2026-04-03,Jaipur,High Value
C03365,2026-02-24,Bengaluru,Loyal
C03366,2026-06-25,Mumbai,New
C03367,2026-02-15,Bengaluru,New
C03368,2026-04-14,Bengaluru,Loyal
C03369,2026-04-26,Lucknow,Occasional
C03370,2026-06-21,Lucknow,New
C03371,2026-01-14,Bengaluru,Loyal
C03372,2026-03-29,Indore,New
C03373,2026-02-20,Delhi NCR,New
C03374,2026-05-02,Hyderabad,Loyal
C03375,2026-06-28,Mumbai,Loyal
C03376,2026-05-27,Mumbai,New
C03377,2026-06-02,Delhi NCR,Occasional
C03378,2026-05-29,Hyderabad,New
C03379,2026-03-23,Bengaluru,Loyal
C03380,2026-02-07,Mumbai,New
C03381,2026-06-22,Mumbai,Occasional
C03382,2026-01-01,Indore,Loyal
C03383,2026-02-02,Hyderabad,Occasional
C03384,2026-05-29,Bengaluru,New
C03385,2026-02-18,Mumbai,Occasional
C03386,2026-02-12,Hyderabad,New
C03387,2026-02-23,Indore,High Value
C03388,2026-05-28,Indore,New
C03389,2026-04-04,Bengaluru,Loyal
C03390,2026-05-09,Jaipur,New
C03391,2026-05-08,Hyderabad,Occasional
C03392,2026-04-16,Delhi NCR,Loyal
C03393,2026-04-20,Mumbai,Occasional
C03394,2026-01-30,Indore,Occasional
C03395,2026-04-06,Bengaluru,Occasional
C03396,2026-05-19,Mumbai,New
C03397,2026-06-18,Pune,Occasional
C03398,2026-03-14,Pune,Loyal
C03399,2026-01-26,Indore,Loyal
C03400,2026-01-27,Bengaluru,New
C03401,2026-04-16,Bengaluru,Occasional
C03402,2026-06-09,Indore,New
C03403,2026-04-24,Mumbai,Loyal
C03404,2026-06-20,Delhi NCR,Occasional
C03405,2026-02-27,Jaipur,Occasional
C03406,2026-01-30,Delhi NCR,Occasional
C03407,2026-02-01,Delhi NCR,Loyal
C03408,2026-04-29,Mumbai,Loyal
C03409,2026-04-12,Bengaluru,New
C03410,2026-02-27,Mumbai,New
C03411,2026-06-18,Delhi NCR,Loyal
C03412,2026-04-17,Pune,New
C03413,2026-04-17,Bengaluru,New
C03414,2026-04-06,Lucknow,Occasional
C03415,2026-06-03,Delhi NCR,New
C03416,2026-05-27,Indore,New
C03417,2026-04-11,Delhi NCR,Occasional
C03418,2026-01-14,Jaipur,Occasional
C03419,2026-02-02,Indore,New
C03420,2026-02-14,Mumbai,New
C03421,2026-02-10,Mumbai,New
C03422,2026-02-02,Mumbai,Occasional
C03423,2026-04-11,Lucknow,Occasional
C03424,2026-03-08,Jaipur,New
C03425,2026-03-24,Delhi NCR,New
C03426,2026-04-22,Bengaluru,Loyal
C03427,2026-02-09,Bengaluru,Occasional
C03428,2026-01-21,Hyderabad,New
C03429,2026-02-03,Indore,Occasional
C03430,2026-04-02,Bengaluru,Occasional
C03431,2026-02-26,Delhi NCR,Occasional
C03432,2026-03-04,Pune,Loyal
C03433,2026-04-07,Jaipur,Occasional
C03434,2026-03-12,Bengaluru,New
C03435,2026-01-06,Hyderabad,Occasional
C03436,2026-01-27,Bengaluru,Loyal
C03437,2026-02-01,Bengaluru,New
C03438,2026-02-16,Bengaluru,Occasional
C03439,2026-04-03,Lucknow,New
C03440,2026-01-26,Mumbai,New
C03441,2026-01-19,Mumbai,Occasional
C03442,2026-02-23,Pune,New
C03443,2026-03-22,Hyderabad,Occasional
C03444,2026-02-11,Bengaluru,New
C03445,2026-02-15,Hyderabad,Occasional
C03446,2026-01-09,Bengaluru,New
C03447,2026-03-30,Mumbai,Occasional
C03448,2026-05-20,Bengaluru,Occasional
C03449,2026-03-07,Indore,New
C03450,2026-01-08,Hyderabad,Occasional
C03451,2026-02-09,Delhi NCR,New
C03452,2026-02-25,Bengaluru,New
C03453,2026-01-22,Pune,Loyal
C03454,2026-03-10,Delhi NCR,New
C03455,2026-01-24,Delhi NCR,Occasional
C03456,2026-03-17,Mumbai,Loyal
C03457,2026-04-22,Mumbai,New
C03458,2026-02-19,Delhi NCR,New
C03459,2026-03-13,Indore,New
C03460,2026-05-31,Delhi NCR,Loyal
C03461,2026-05-05,Mumbai,Occasional
C03462,2026-06-02,Pune,Loyal
C03463,2026-06-09,Bengaluru,New
C03464,2026-02-21,Hyderabad,New
C03465,2026-06-11,Jaipur,Occasional
C03466,2026-01-09,Indore,New
C03467,2026-04-15,Delhi NCR,Loyal
C03468,2026-06-15,Indore,Occasional
C03469,2026-04-12,Bengaluru,New
C03470,2026-03-24,Mumbai,New
C03471,2026-03-04,Bengaluru,Occasional
C03472,2026-04-06,Bengaluru,New
C03473,2026-01-03,Delhi NCR,New
C03474,2026-03-26,Delhi NCR,Occasional
C03475,2026-03-24,Lucknow,Occasional
C03476,2026-04-09,Delhi NCR,New
C03477,2026-02-25,Bengaluru,New
C03478,2026-06-05,Indore,Loyal
C03479,2026-06-21,Bengaluru,Loyal
C03480,2026-04-18,Pune,Occasional
C03481,2026-03-23,Delhi NCR,New
C03482,2026-05-07,Mumbai,High Value
C03483,2026-04-18,Bengaluru,Occasional
C03484,2026-06-03,Delhi NCR,New
C03485,2026-05-28,Bengaluru,New
C03486,2026-05-28,Indore,Loyal
C03487,2026-03-14,Bengaluru,High Value
C03488,2026-01-10,Lucknow,Loyal
C03489,2026-01-11,Delhi NCR,New
C03490,2026-05-01,Bengaluru,Loyal
C03491,2026-03-19,Delhi NCR,Occasional
C03492,2026-04-13,Bengaluru,Loyal
C03493,2026-05-07,Hyderabad,New
C03494,2026-06-28,Indore,Occasional
C03495,2026-06-14,Indore,New
C03496,2026-04-06,Indore,New
C03497,2026-02-27,Bengaluru,New
C03498,2026-01-27,Indore,Loyal
C03499,2026-04-22,Delhi NCR,New
C03500,2026-04-05,Jaipur,Occasional
C03501,2026-01-02,Indore,Loyal
C03502,2026-03-08,Lucknow,New
C03503,2026-01-13,Indore,New
C03504,2026-03-26,Pune,Loyal
C03505,2026-04-08,Delhi NCR,New
C03506,2026-02-05,Hyderabad,New
C03507,2026-03-23,Lucknow,Occasional
C03508,2026-04-16,Hyderabad,Occasional
C03509,2026-05-14,Mumbai,Occasional
C03510,2026-06-19,Mumbai,New
C03511,2026-05-04,Delhi NCR,New
C03512,2026-03-17,Pune,New
C03513,2026-03-04,Hyderabad,Occasional
C03514,2026-02-22,Pune,New
C03515,2026-05-07,Bengaluru,New
C03516,2026-02-25,Mumbai,New
C03517,2026-05-05,Bengaluru,New
C03518,2026-06-01,Jaipur,Occasional
C03519,2026-03-22,Jaipur,New
C03520,2026-04-27,Hyderabad,Loyal
C03521,2026-01-28,Lucknow,New
C03522,2026-04-04,Mumbai,Occasional
C03523,2026-06-08,Mumbai,Loyal
C03524,2026-02-18,Bengaluru,Occasional
C03525,2026-06-25,Delhi NCR,Loyal
C03526,2026-06-15,Bengaluru,Occasional
C03527,2026-01-28,Pune,New
C03528,2026-04-28,Bengaluru,New
C03529,2026-06-19,Hyderabad,New
C03530,2026-01-31,Indore,New
C03531,2026-04-21,Delhi NCR,New
C03532,2026-04-21,Mumbai,New
C03533,2026-03-11,Delhi NCR,New
C03534,2026-04-08,Pune,Occasional
C03535,2026-03-17,Bengaluru,New
C03536,2026-03-12,Mumbai,Occasional
C03537,2026-04-21,Bengaluru,New
C03538,2026-03-05,Indore,New
C03539,2026-01-14,Lucknow,Occasional
C03540,2026-03-03,Bengaluru,New
C03541,2026-02-27,Lucknow,Occasional
C03542,2026-04-14,Mumbai,New
C03543,2026-06-27,Delhi NCR,New
C03544,2026-02-22,Delhi NCR,New
C03545,2026-06-02,Delhi NCR,New
C03546,2026-02-17,Mumbai,Occasional
C03547,2026-05-03,Pune,Loyal
C03548,2026-06-26,Delhi NCR,New
C03549,2026-01-18,Bengaluru,New
C03550,2026-04-27,Bengaluru,New
C03551,2026-05-02,Mumbai,New
C03552,2026-03-09,Lucknow,New
C03553,2026-01-03,Hyderabad,High Value
C03554,2026-05-30,Bengaluru,Loyal
C03555,2026-05-01,Bengaluru,Loyal
C03556,2026-05-26,Pune,New
C03557,2026-02-28,Mumbai,New
C03558,2026-02-07,Jaipur,New
C03559,2026-03-27,Mumbai,Occasional
C03560,2026-05-20,Delhi NCR,Occasional
C03561,2026-04-04,Mumbai,Loyal
C03562,2026-03-19,Pune,Loyal
C03563,2026-06-19,Lucknow,Loyal
C03564,2026-06-02,Mumbai,New
C03565,2026-05-13,Pune,New
C03566,2026-04-16,Lucknow,Occasional
C03567,2026-02-06,Delhi NCR,New
C03568,2026-05-28,Pune,High Value
C03569,2026-04-03,Delhi NCR,New
C03570,2026-04-07,Hyderabad,High Value
C03571,2026-06-10,Pune,Loyal
C03572,2026-04-26,Indore,Loyal
C03573,2026-02-14,Delhi NCR,Occasional
C03574,2026-03-26,Mumbai,New
C03575,2026-03-12,Delhi NCR,New
C03576,2026-05-14,Pune,Loyal
C03577,2026-02-01,Mumbai,Occasional
C03578,2026-03-30,Delhi NCR,High Value
C03579,2026-05-08,Indore,New
C03580,2026-06-24,Bengaluru,High Value
C03581,2026-06-09,Hyderabad,New
C03582,2026-05-05,Delhi NCR,Loyal
C03583,2026-01-04,Mumbai,New
C03584,2026-06-01,Bengaluru,Occasional
C03585,2026-01-02,Mumbai,Occasional
C03586,2026-01-01,Bengaluru,New
C03587,2026-03-14,Jaipur,Occasional
C03588,2026-05-24,Bengaluru,New
C03589,2026-03-11,Bengaluru,Occasional
C03590,2026-04-21,Hyderabad,New
C03591,2026-02-26,Bengaluru,Loyal
C03592,2026-03-05,Jaipur,Occasional
C03593,2026-04-19,Mumbai,Loyal
C03594,2026-03-08,Indore,Occasional
C03595,2026-02-14,Hyderabad,Occasional
C03596,2026-03-24,Jaipur,New
C03597,2026-02-21,Delhi NCR,New
C03598,2026-02-21,Delhi NCR,New
C03599,2026-05-26,Indore,Occasional
C03600,2026-02-16,Mumbai,Loyal
C03601,2026-04-22,Bengaluru,Occasional
C03602,2026-06-27,Delhi NCR,Loyal
C03603,2026-04-02,Mumbai,Occasional
C03604,2026-04-18,Indore,Occasional
C03605,2026-05-24,Bengaluru,Occasional
C03606,2026-01-23,Pune,Occasional
C03607,2026-03-19,Jaipur,Occasional
C03608,2026-04-06,Bengaluru,Occasional
C03609,2026-05-25,Lucknow,New
C03610,2026-04-11,Bengaluru,Occasional
C03611,2026-04-29,Jaipur,Loyal
C03612,2026-04-28,Jaipur,New
C03613,2026-03-11,Jaipur,Occasional
C03614,2026-03-27,Hyderabad,Loyal
C03615,2026-05-25,Mumbai,New
C03616,2026-01-16,Bengaluru,Occasional
C03617,2026-05-11,Pune,New
C03618,2026-02-22,Mumbai,Occasional
C03619,2026-05-07,Bengaluru,Loyal
C03620,2026-06-13,Lucknow,New
C03621,2026-03-21,Pune,Loyal
C03622,2026-05-05,Hyderabad,New
C03623,2026-01-18,Bengaluru,Occasional
C03624,2026-01-31,Mumbai,New
C03625,2026-01-27,Mumbai,Loyal
C03626,2026-04-24,Mumbai,Loyal
C03627,2026-03-18,Mumbai,High Value
C03628,2026-03-02,Lucknow,Occasional
C03629,2026-06-06,Pune,Loyal
C03630,2026-06-07,Bengaluru,New
C03631,2026-01-06,Bengaluru,Loyal
C03632,2026-06-18,Delhi NCR,Occasional
C03633,2026-06-29,Hyderabad,Occasional
C03634,2026-03-16,Delhi NCR,New
C03635,2026-05-31,Mumbai,Occasional
C03636,2026-04-11,Mumbai,Loyal
C03637,2026-04-29,Mumbai,Occasional
C03638,2026-01-08,Delhi NCR,New
C03639,2026-04-10,Bengaluru,New
C03640,2026-06-15,Hyderabad,Occasional
C03641,2026-04-24,Bengaluru,Loyal
C03642,2026-02-05,Mumbai,Occasional
C03643,2026-03-12,Bengaluru,New
C03644,2026-05-09,Lucknow,Occasional
C03645,2026-03-31,Lucknow,Occasional
C03646,2026-05-12,Bengaluru,Occasional
C03647,2026-04-01,Hyderabad,Occasional
C03648,2026-04-28,Pune,Loyal
C03649,2026-03-13,Jaipur,Occasional
C03650,2026-04-11,Bengaluru,Loyal
C03651,2026-05-04,Mumbai,Occasional
C03652,2026-06-18,Bengaluru,Occasional
C03653,2026-05-10,Jaipur,Occasional
C03654,2026-02-03,Pune,Occasional
C03655,2026-05-29,Delhi NCR,Occasional
C03656,2026-04-14,Bengaluru,New
C03657,2026-02-10,Delhi NCR,Occasional
C03658,2026-05-08,Indore,Occasional
C03659,2026-03-01,Indore,Loyal
C03660,2026-03-02,Bengaluru,Loyal
C03661,2026-04-09,Pune,Occasional
C03662,2026-01-17,Bengaluru,New
C03663,2026-01-10,Lucknow,New
C03664,2026-04-06,Hyderabad,Loyal
C03665,2026-02-14,Delhi NCR,Occasional
C03666,2026-04-07,Bengaluru,Occasional
C03667,2026-05-23,Delhi NCR,New
C03668,2026-04-23,Pune,New
C03669,2026-02-11,Mumbai,Occasional
C03670,2026-02-19,Bengaluru,New
C03671,2026-06-21,Bengaluru,New
C03672,2026-02-05,Lucknow,New
C03673,2026-04-15,Hyderabad,Loyal
C03674,2026-03-29,Bengaluru,Occasional
C03675,2026-06-14,Mumbai,New
C03676,2026-02-23,Hyderabad,Occasional
C03677,2026-04-01,Delhi NCR,Loyal
C03678,2026-02-05,Jaipur,Occasional
C03679,2026-06-10,Mumbai,New
C03680,2026-01-21,Bengaluru,Occasional
C03681,2026-01-26,Bengaluru,New
C03682,2026-06-03,Hyderabad,New
C03683,2026-03-16,Indore,New
C03684,2026-04-02,Bengaluru,Loyal
C03685,2026-03-15,Bengaluru,Occasional
C03686,2026-05-13,Indore,Occasional
C03687,2026-04-13,Hyderabad,Occasional
C03688,2026-01-29,Hyderabad,Loyal
C03689,2026-03-09,Hyderabad,New
C03690,2026-04-18,Delhi NCR,New
C03691,2026-01-16,Bengaluru,Occasional
C03692,2026-03-26,Indore,Occasional
C03693,2026-01-16,Delhi NCR,New
C03694,2026-05-25,Lucknow,Occasional
C03695,2026-01-10,Delhi NCR,New
C03696,2026-04-17,Hyderabad,Occasional
C03697,2026-01-21,Lucknow,Occasional
C03698,2026-02-03,Delhi NCR,New
C03699,2026-01-10,Mumbai,New
C03700,2026-03-31,Mumbai,New
C03701,2026-02-28,Bengaluru,New
C03702,2026-02-20,Hyderabad,Loyal
C03703,2026-06-24,Pune,New
C03704,2026-05-04,Bengaluru,Occasional
C03705,2026-06-28,Bengaluru,Occasional
C03706,2026-05-21,Bengaluru,Occasional
C03707,2026-06-07,Indore,New
C03708,2026-02-19,Delhi NCR,Loyal
C03709,2026-03-02,Delhi NCR,Occasional
C03710,2026-02-28,Mumbai,Occasional
C03711,2026-05-18,Hyderabad,High Value
C03712,2026-01-04,Lucknow,New
C03713,2026-01-15,Bengaluru,New
C03714,2026-02-16,Delhi NCR,New
C03715,2026-06-04,Hyderabad,New
C03716,2026-03-16,Bengaluru,New
C03717,2026-06-18,Bengaluru,New
C03718,2026-03-06,Indore,New
C03719,2026-04-02,Lucknow,Loyal
C03720,2026-04-24,Pune,Loyal
C03721,2026-05-22,Delhi NCR,Occasional
C03722,2026-05-15,Lucknow,New
C03723,2026-05-19,Mumbai,New
C03724,2026-04-16,Pune,Occasional
C03725,2026-03-13,Bengaluru,Loyal
C03726,2026-05-14,Delhi NCR,Occasional
C03727,2026-02-23,Bengaluru,Occasional
C03728,2026-02-06,Bengaluru,New
C03729,2026-04-23,Hyderabad,Occasional
C03730,2026-01-30,Bengaluru,Loyal
C03731,2026-03-11,Delhi NCR,New
C03732,2026-01-22,Bengaluru,Loyal
C03733,2026-04-09,Mumbai,Loyal
C03734,2026-04-09,Mumbai,New
C03735,2026-04-08,Bengaluru,Occasional
C03736,2026-01-14,Pune,New
C03737,2026-03-31,Indore,Loyal
C03738,2026-03-28,Indore,Loyal
C03739,2026-06-01,Delhi NCR,New
C03740,2026-06-09,Mumbai,Occasional
C03741,2026-01-15,Jaipur,Occasional
C03742,2026-06-23,Delhi NCR,High Value
C03743,2026-05-17,Mumbai,Occasional
C03744,2026-05-26,Jaipur,New
C03745,2026-04-08,Mumbai,High Value
C03746,2026-03-02,Bengaluru,New
C03747,2026-06-24,Indore,New
C03748,2026-03-05,Jaipur,New
C03749,2026-05-27,Mumbai,Occasional
C03750,2026-04-03,Delhi NCR,New
C03751,2026-06-17,Jaipur,Occasional
C03752,2026-02-01,Delhi NCR,Occasional
C03753,2026-03-09,Lucknow,Occasional
C03754,2026-01-05,Mumbai,Occasional
C03755,2026-04-02,Mumbai,Loyal
C03756,2026-02-25,Mumbai,Occasional
C03757,2026-01-21,Delhi NCR,Occasional
C03758,2026-03-22,Indore,Occasional
C03759,2026-03-08,Jaipur,New
C03760,2026-05-07,Bengaluru,Occasional
C03761,2026-02-07,Lucknow,Occasional
C03762,2026-03-01,Bengaluru,New
C03763,2026-06-25,Mumbai,Occasional
C03764,2026-03-23,Bengaluru,Occasional
C03765,2026-01-16,Indore,High Value
C03766,2026-03-07,Bengaluru,Loyal
C03767,2026-04-01,Hyderabad,New
C03768,2026-03-02,Delhi NCR,New
C03769,2026-04-24,Bengaluru,New
C03770,2026-02-22,Delhi NCR,New
C03771,2026-06-24,Mumbai,Occasional
C03772,2026-03-14,Bengaluru,New
C03773,2026-04-03,Delhi NCR,New
C03774,2026-06-16,Mumbai,Loyal
C03775,2026-03-17,Hyderabad,New
C03776,2026-01-12,Delhi NCR,New
C03777,2026-06-01,Bengaluru,Occasional
C03778,2026-03-22,Mumbai,Loyal
C03779,2026-05-11,Jaipur,Occasional
C03780,2026-02-25,Mumbai,Occasional
C03781,2026-06-18,Pune,New
C03782,2026-06-16,Bengaluru,New
C03783,2026-02-27,Hyderabad,High Value
C03784,2026-06-11,Hyderabad,New
C03785,2026-02-01,Lucknow,Occasional
C03786,2026-01-14,Hyderabad,Occasional
C03787,2026-05-14,Mumbai,New
C03788,2026-05-28,Delhi NCR,New
C03789,2026-03-04,Jaipur,High Value
C03790,2026-03-01,Mumbai,Occasional
C03791,2026-01-30,Pune,Occasional
C03792,2026-04-15,Delhi NCR,New
C03793,2026-05-10,Bengaluru,New
C03794,2026-05-04,Hyderabad,Occasional
C03795,2026-04-18,Delhi NCR,Loyal
C03796,2026-02-02,Indore,New
C03797,2026-04-15,Pune,Occasional
C03798,2026-06-05,Delhi NCR,New
C03799,2026-03-22,Bengaluru,New
C03800,2026-05-10,Indore,Occasional
C03801,2026-06-11,Lucknow,New
C03802,2026-02-16,Lucknow,New
C03803,2026-01-31,Mumbai,Occasional
C03804,2026-05-01,Pune,New
C03805,2026-01-09,Jaipur,New
C03806,2026-02-12,Indore,New
C03807,2026-05-16,Lucknow,Loyal
C03808,2026-04-01,Bengaluru,Occasional
C03809,2026-03-03,Pune,New
C03810,2026-03-28,Hyderabad,Occasional
C03811,2026-01-12,Bengaluru,Loyal
C03812,2026-04-25,Lucknow,Occasional
C03813,2026-04-22,Delhi NCR,Occasional
C03814,2026-02-04,Pune,Occasional
C03815,2026-05-31,Lucknow,Loyal
C03816,2026-01-22,Bengaluru,New
C03817,2026-06-01,Delhi NCR,Occasional
C03818,2026-04-08,Delhi NCR,New
C03819,2026-05-31,Delhi NCR,Loyal
C03820,2026-03-01,Delhi NCR,New
C03821,2026-05-25,Mumbai,Occasional
C03822,2026-05-11,Lucknow,Occasional
C03823,2026-03-24,Mumbai,Occasional
C03824,2026-02-06,Bengaluru,Loyal
C03825,2026-02-23,Mumbai,New
C03826,2026-06-07,Delhi NCR,New
C03827,2026-02-12,Bengaluru,New
C03828,2026-04-23,Delhi NCR,New
C03829,2026-03-08,Indore,Occasional
C03830,2026-03-01,Pune,New
C03831,2026-02-22,Hyderabad,Occasional
C03832,2026-02-13,Bengaluru,Loyal
C03833,2026-05-19,Hyderabad,New
C03834,2026-05-06,Jaipur,New
C03835,2026-02-22,Delhi NCR,Loyal
C03836,2026-04-20,Pune,Occasional
C03837,2026-04-27,Delhi NCR,New
C03838,2026-01-31,Mumbai,Occasional
C03839,2026-03-09,Bengaluru,New
C03840,2026-03-13,Pune,New
C03841,2026-04-01,Jaipur,Occasional
C03842,2026-02-26,Pune,New
C03843,2026-05-10,Delhi NCR,Occasional
C03844,2026-05-12,Pune,New
C03845,2026-06-26,Delhi NCR,Loyal
C03846,2026-04-21,Bengaluru,Occasional
C03847,2026-05-14,Delhi NCR,Loyal
C03848,2026-06-19,Jaipur,Occasional
C03849,2026-06-12,Hyderabad,New
C03850,2026-05-31,Mumbai,Loyal
C03851,2026-06-22,Delhi NCR,Occasional
C03852,2026-05-05,Jaipur,Occasional
C03853,2026-03-14,Bengaluru,Occasional
C03854,2026-01-23,Indore,Loyal
C03855,2026-02-24,Bengaluru,New
C03856,2026-05-23,Hyderabad,Occasional
C03857,2026-01-10,Mumbai,New
C03858,2026-04-08,Hyderabad,New
C03859,2026-03-31,Mumbai,Occasional
C03860,2026-02-16,Lucknow,Loyal
C03861,2026-03-16,Pune,Occasional
C03862,2026-06-11,Mumbai,New
C03863,2026-05-04,Delhi NCR,New
C03864,2026-03-15,Mumbai,Occasional
C03865,2026-03-05,Pune,New
C03866,2026-04-29,Indore,Occasional
C03867,2026-03-30,Pune,Occasional
C03868,2026-05-04,Lucknow,Loyal
C03869,2026-06-03,Mumbai,New
C03870,2026-03-16,Delhi NCR,New
C03871,2026-04-15,Bengaluru,Loyal
C03872,2026-03-08,Pune,New
C03873,2026-04-24,Mumbai,New
C03874,2026-01-14,Delhi NCR,Occasional
C03875,2026-03-28,Hyderabad,New
C03876,2026-04-25,Mumbai,Occasional
C03877,2026-02-12,Hyderabad,Loyal
C03878,2026-01-29,Indore,Occasional
C03879,2026-03-26,Bengaluru,Occasional
C03880,2026-01-06,Jaipur,New
C03881,2026-03-27,Lucknow,Occasional
C03882,2026-05-22,Bengaluru,New
C03883,2026-02-23,Delhi NCR,New
C03884,2026-02-10,Jaipur,New
C03885,2026-02-28,Delhi NCR,New
C03886,2026-04-06,Delhi NCR,New
C03887,2026-03-05,Indore,New
C03888,2026-01-06,Pune,Occasional
C03889,2026-05-09,Mumbai,Occasional
C03890,2026-02-10,Delhi NCR,New
C03891,2026-06-11,Jaipur,New
C03892,2026-03-11,Pune,Loyal
C03893,2026-04-07,Hyderabad,New
C03894,2026-03-11,Lucknow,New
C03895,2026-05-10,Pune,Occasional
C03896,2026-04-17,Bengaluru,Occasional
C03897,2026-05-19,Hyderabad,New
C03898,2026-05-31,Jaipur,New
C03899,2026-06-05,Lucknow,Loyal
C03900,2026-04-19,Mumbai,New
C03901,2026-03-12,Mumbai,New
C03902,2026-06-17,Hyderabad,New
C03903,2026-04-20,Bengaluru,High Value
C03904,2026-05-24,Delhi NCR,New
C03905,2026-06-29,Hyderabad,New
C03906,2026-01-05,Indore,Occasional
C03907,2026-04-06,Jaipur,Occasional
C03908,2026-04-26,Delhi NCR,High Value
C03909,2026-04-12,Jaipur,Occasional
C03910,2026-05-03,Hyderabad,Occasional
C03911,2026-03-27,Bengaluru,Occasional
C03912,2026-01-22,Bengaluru,New
C03913,2026-05-06,Hyderabad,New
C03914,2026-04-14,Hyderabad,Occasional
C03915,2026-05-26,Jaipur,New
C03916,2026-05-07,Delhi NCR,New
C03917,2026-03-28,Jaipur,New
C03918,2026-06-26,Hyderabad,New
C03919,2026-01-02,Delhi NCR,New
C03920,2026-05-24,Jaipur,Occasional
C03921,2026-03-22,Indore,New
C03922,2026-04-29,Pune,Occasional
C03923,2026-01-21,Indore,Occasional
C03924,2026-01-20,Mumbai,Occasional
C03925,2026-02-11,Mumbai,New
C03926,2026-02-20,Mumbai,High Value
C03927,2026-01-10,Lucknow,Occasional
C03928,2026-06-10,Jaipur,Occasional
C03929,2026-05-21,Mumbai,New
C03930,2026-01-31,Mumbai,New
C03931,2026-06-23,Delhi NCR,New
C03932,2026-04-06,Hyderabad,New
C03933,2026-03-16,Mumbai,New
C03934,2026-06-07,Indore,New
C03935,2026-06-04,Delhi NCR,Occasional
C03936,2026-03-26,Indore,Occasional
C03937,2026-02-04,Bengaluru,Occasional
C03938,2026-05-02,Bengaluru,New
C03939,2026-02-08,Mumbai,High Value
C03940,2026-01-02,Delhi NCR,New
C03941,2026-06-27,Bengaluru,Occasional
C03942,2026-01-25,Bengaluru,Occasional
C03943,2026-02-10,Bengaluru,Occasional
C03944,2026-02-27,Delhi NCR,New
C03945,2026-02-19,Delhi NCR,Loyal
C03946,2026-04-20,Hyderabad,New
C03947,2026-06-09,Jaipur,Loyal
C03948,2026-05-24,Hyderabad,Occasional
C03949,2026-01-20,Hyderabad,New
C03950,2026-02-25,Delhi NCR,New
C03951,2026-01-27,Bengaluru,Occasional
C03952,2026-06-15,Jaipur,New
C03953,2026-06-01,Hyderabad,High Value
C03954,2026-06-07,Pune,Occasional
C03955,2026-02-13,Bengaluru,New
C03956,2026-02-25,Bengaluru,Loyal
C03957,2026-02-07,Bengaluru,Occasional
C03958,2026-01-01,Delhi NCR,Loyal
C03959,2026-01-14,Bengaluru,Loyal
C03960,2026-04-19,Pune,New
C03961,2026-05-09,Jaipur,New
C03962,2026-04-11,Mumbai,New
C03963,2026-05-02,Delhi NCR,Loyal
C03964,2026-03-23,Hyderabad,Loyal
C03965,2026-02-24,Indore,Loyal
C03966,2026-03-13,Pune,Loyal
C03967,2026-05-24,Mumbai,Occasional
C03968,2026-03-06,Pune,Occasional
C03969,2026-04-22,Hyderabad,New
C03970,2026-04-04,Lucknow,Loyal
C03971,2026-03-30,Pune,New
C03972,2026-05-24,Lucknow,Loyal
C03973,2026-02-18,Mumbai,New
C03974,2026-01-03,Delhi NCR,New
C03975,2026-02-19,Bengaluru,New
C03976,2026-01-25,Lucknow,Loyal
C03977,2026-05-09,Indore,Occasional
C03978,2026-01-09,Hyderabad,Occasional
C03979,2026-04-12,Bengaluru,Occasional
C03980,2026-03-06,Delhi NCR,New
C03981,2026-05-27,Jaipur,Loyal
C03982,2026-05-01,Indore,Occasional
C03983,2026-05-06,Bengaluru,Occasional
C03984,2026-06-15,Pune,Loyal
C03985,2026-01-10,Delhi NCR,Occasional
